,AuthorId,AuthorRep
33685,1162392,1004
33686,9193372,18473
33692,12864950,373
33693,11566896,36
33694,15370662,293
33695,4141883,1607
33696,5221149,146848
33698,20471,46761
33699,2125810,396
33700,1160468,472
33701,13426618,1
33702,10447251,1160
33703,12575927,101
33704,17567703,1
33705,2887398,650
33706,308066,20796
33709,8168126,36
33710,9377366,3152
33711,13655527,1
33713,13005221,237
33715,9120318,217
33716,11361952,490
33717,14257990,1
33718,16213001,1
33719,3985928,425
33720,9448077,79
33721,13700000,658
33722,5303797,492
33723,9195139,544
33724,15532024,1
33725,1188005,48
33727,11426731,368
33728,2216936,59
33729,11869043,226
33732,10864093,1221
33734,14737464,177
33737,12120505,16
33739,14686217,19
33740,15487995,93
33744,10815754,1
33746,15531692,11
33748,13956839,62
33749,8052990,71
33750,6521970,44
33751,11251938,862
33752,14925784,9
33754,3343490,413
33765,14269222,147
33766,10999843,492
33768,13283174,21
33769,9695286,11021
33771,6351722,46
33772,14219789,359
33773,10599463,409
33775,15528100,1
33780,15116832,1
33781,13485757,57
33782,14000587,70
33784,272478,2829
33785,5458836,1
33787,15545340,61
33788,13617136,241
33789,11735843,82
33790,16023833,36
33791,15527341,446
33792,15503556,71
33793,12215110,1
33794,13997598,37
33795,14252930,1
33796,10409167,4008
33797,4781086,316
33798,10688878,211
33799,15351243,1
33803,12011175,448
33804,4589579,384
33807,2504224,53580
33808,1549080,149
33811,1212922,307
33818,7810650,583
33819,7200957,38
33821,821306,3448
33823,13884034,736
33824,6235123,21
33825,2265283,1500
33826,17188261,1
33827,6950026,1
33828,16467510,1
33830,11481525,1081
33831,542271,1735
33832,2902807,149
33833,9493242,190
33834,14101165,121
33835,10200510,99
33836,3221996,53
33837,15240971,391
33838,16675752,1
33839,113149,3889
33840,445908,16939
33841,12909098,698
33842,15505991,21
33843,15351870,110
33845,12987360,375
33847,13710015,2241
33852,13224194,76
33853,16762040,11
33854,15098505,9
33855,12962148,11
33856,6112461,31
33857,7586354,569
33860,14960723,631
33863,14211346,109
33865,14400789,39
33866,11032774,33
33867,14774927,71
33872,9230309,196
33873,3646550,154
33875,12193688,11
33876,6046022,347
33877,14905306,1
33878,15151966,1
33879,9578718,301
33880,2351983,88
33882,15469277,26
33884,14214890,1
33886,15050059,31
33887,13715593,1
33888,4899974,530
33890,13173412,187
33891,10819642,144
33892,13199446,395
33894,5433366,1
33895,15519451,24
33898,7394487,1
33899,7509805,31
33900,15989031,1
33901,14259200,3
33905,15023687,103
33909,15346531,1
33914,14316532,45
33915,6942707,686
33916,15489646,531
33917,7991269,135
33919,13866576,542
33922,3339197,79
33924,2791929,151
33928,15519263,21
33930,14617902,38
33932,16503936,1
33933,14815134,139
33934,11811399,79
33936,6294128,307
33937,9409877,336
33938,11583240,197
33940,13358035,802
33941,8604933,11
33942,14904573,2123
33946,10711216,1546
33948,13742810,830
33950,2386774,19148
33953,2912665,9014
33955,2851311,1
33957,11490808,881
33959,3611826,330
33961,752527,16744
33963,4855159,1471
33965,1295378,7051
33966,3921513,1996
33968,14172578,507
33970,14891107,136
33971,10789207,5484
33973,9034057,1
33975,15354217,143
33976,1936285,1705
33977,8323650,1499
33979,15280550,15
33980,9770716,88
33982,13891891,186
33986,12547837,41
33987,15446749,93
33988,9718057,37
33989,4163201,83
33991,6029525,518
33992,69002,1579
33993,15917941,91
33994,11261518,3523
33996,2128755,2525
33997,9473390,49
33999,5954058,859
34002,15510171,363
34005,15024517,66
34006,4443289,55
34007,1758350,575
34008,10403016,451
34009,1525388,802
34010,4437655,1023
34011,8037579,61
34012,11475939,49
34013,16435064,41
34014,4499224,41
34015,981388,361
34016,14367801,39
34017,3279547,516
34018,2837018,29
34019,7997043,123
34020,10352985,87
34021,18557549,1
34023,1693192,24925
34025,6472007,621
34026,10338592,101
34027,8656390,362
34029,15462790,297
34030,8049704,112
34032,12553922,365
34039,3092396,58
34044,721644,54447
34045,3157076,27545
34046,8559300,2126
34055,15368670,227
34056,15504836,26
34057,6089490,37
34058,5320906,35924
34059,2996710,355
34061,9074530,1
34064,15336413,472
34068,15519850,11
34069,9185570,161
34070,9290677,91
34071,18731931,1
34072,10430926,353
34073,4649452,1109
34077,13783867,41
34078,16447594,1
34079,11238711,21
34080,18258952,1
34081,18698722,1
34082,15496576,21
34083,6013687,1493
34084,15413202,94
34085,4308286,2387
34086,14591453,66
34087,9200675,14398
34091,10826057,115
34092,15225965,144
34093,12354282,1
34095,14709655,1
34096,13218530,460
34097,13076220,160
34098,15280047,1
34100,9374527,35
34103,593144,13365
34104,1633770,22272
34105,2391244,2036
34108,304284,5261
34110,13363205,6259
34111,8439604,847
34112,1025379,3236
34113,1991683,91
34114,9260750,11
34115,3965270,326
34117,15495979,11
34119,10018081,90
34120,3019728,713
34121,15501083,11
34126,1678123,436
34127,7322949,1442
34128,5680832,1119
34129,16180952,21
34130,803804,3933
34133,15500341,19
34134,4724047,736
34135,6188297,61
34137,3777427,41
34138,3102911,409
34139,11882391,86
34140,13618871,1320
34146,15492561,1
34147,15476269,1
34148,553223,8761
34160,1202830,27531
34163,2175613,71
34164,14972649,56
34165,14141072,801
34166,9083371,3172
34168,15219102,999
34169,9129832,1527
34170,5028715,1788
34171,12462739,136
34172,15258043,1866
34173,7866757,1646
34174,14847201,17
34176,16475432,11
34177,14150456,43
34178,6842344,690
34179,11411002,5311
34180,11083442,311
34181,14677435,1398
34182,797495,84716
34186,3237946,1496
34190,15354452,49
34191,14412824,11
34192,9415337,1637
34194,14760700,94
34195,15495661,121
34196,1799284,2778
34198,14686604,1
34199,14756231,1
34200,1957625,391
34201,14802789,1
34206,15488676,56
34207,14027184,86
34208,12764795,825
34209,8969620,340
34210,10573506,101
34211,1405843,323
34212,4235260,529
34213,12628256,21
34214,6094348,24833
34215,5651339,120
34216,2941899,2526
34217,1247890,2152
34218,9008233,1170
34219,8131625,61
34220,1153705,61
34221,4881398,5160
34224,4752675,34148
34228,2521009,1708
34230,1387258,2533
34234,15481884,26
34235,7208376,111
34236,5421542,1
34238,14891963,11
34239,12379338,98
34241,7970070,1
34243,96588,51662
34247,9627124,1
34248,2324154,3196
34249,10063876,967
34251,12660724,1
34252,5052909,570
34253,13778738,111
34256,1387154,1153
34257,43846,65775
34258,858757,5521
34260,10949224,137
34261,112829,5068
34262,8175467,4052
34263,446519,6923
34264,1640693,1990
34266,4314588,9410
34268,8237186,2044
34273,10542645,1506
34275,13938614,9
34276,120955,141537
34277,2748412,4280
34278,12069986,18
34279,1228771,3320
34290,13409147,83
34291,6206,2803
34292,15471010,60
34293,15446699,398
34294,17116986,1
34295,15430356,1
34296,68972,26291
34301,13433071,193
34305,15126359,11
34306,11507595,360
34307,15435377,71
34308,4499941,7307
34310,9668346,568
34311,17047436,41
34312,145504,2698
34316,5785726,105
34317,17314963,323
34318,8152,18072
34319,1079221,32161
34320,64348,16901
34321,12812764,321
34324,8295943,770
34326,7629618,115
34327,5998549,199
34328,10116332,11
34329,2777961,344
34330,15322497,94
34331,1780389,527
34332,4356451,121
34333,6098312,1868
34343,10649754,685
34345,16031953,51
34346,16345931,61
34347,3274569,31
34348,1251659,21
34349,13803295,357
34350,12336422,559
34351,5462372,1839
34353,8029019,361
34354,8728579,312
34362,12658808,13
34364,6624082,985
34367,10464254,461
34368,13777182,129
34373,6099426,1011
34375,13509113,9
34376,556617,24554
34377,7399478,2545
34378,12663810,1022
34379,15664288,96
34380,1921759,155
34382,5460000,291
34383,6026553,1095
34385,1192333,3393
34386,8711985,1452
34387,6446155,356
34389,4623493,1444
34394,14606049,4599
34395,13118009,2034
34398,1277259,4193
34399,15080123,36
34404,9524453,320
34405,2195000,1030
34406,3967552,1
34407,4030220,23
34409,6721549,1297
34410,4539729,542
34411,14416272,286
34413,14596821,64
34414,1501701,241
34415,11489268,1241
34419,269970,38867
34420,2582653,2764
34423,13679551,58
34424,15399084,75
34426,12771323,16
34429,10795213,560
34430,13023373,46
34431,12458603,127
34438,15477776,1
34440,12860616,1
34441,9133903,302
34443,13929153,1
34444,12305715,1109
34451,9166558,238
34453,7992179,1
34454,16537577,1
34455,8419124,21
34456,2687477,19
34457,7747157,11
34458,15879193,1
34459,12771895,91
34460,15208770,71
34461,4422908,1729
34462,16309660,3
34463,10026496,101
34466,3156757,1037
34468,14187147,59
34471,6347839,851
34472,264735,1226
34473,16701527,9
34474,4451292,21
34476,8339821,598
34479,905902,41102
34480,505088,585469
34481,282848,100651
34483,189103,11249
34490,518500,3879
34492,2256476,715
34493,4236419,1000
34494,5620308,21
34496,660572,8413
34498,6287308,35053
34500,13896667,103
34503,5192672,121
34505,3748178,1185
34506,9193658,1
34507,219072,3753
34508,3731684,877
34509,11547816,66
34510,16363915,1
34511,13700047,61
34512,1770868,15772
34516,14393689,128
34519,1079267,1297
34520,4814774,2032
34521,13034297,32
34522,9677320,121
34526,1876350,156
34530,4715656,865
34531,2573622,5978
34532,2645713,5478
34533,8626204,149
34534,6103346,374
34535,13791606,23
34539,10498802,402
34540,15044717,541
34545,8841485,31
34546,4629025,711
34547,2247802,1
34548,15462900,21
34550,13743233,4158
34551,13976030,316
34553,5546227,53
34555,10069313,2604
34556,2672947,2906
34559,6009051,760
34565,11796802,101
34567,11272727,3
34570,15446067,265
34571,3847000,51
34572,2276332,516
34573,9185856,421
34574,6457370,447
34576,460623,608
34577,2228771,18295
34578,6104296,67
34580,10502792,1121
34581,3437900,9666
34582,7939330,300
34583,16591715,31
34584,18629347,1
34585,1607104,2046
34586,9067615,13313
34588,498892,6985
34589,9489465,436
34590,4040637,111
34592,17856202,1
34593,11582827,56
34594,806889,790
34596,14998134,7174
34597,7515492,2888
34599,15380250,28
34600,7874234,391
34601,13211263,4950
34602,3617380,14590
34603,3668138,81
34604,15461920,1
34609,4442612,329
34611,15463605,11
34615,9551405,2367
34617,9211382,368
34618,3842798,2043
34620,2259934,9162
34627,6125779,1629
34631,13076448,56
34632,448932,27498
34634,13347452,420
34637,415469,2032
34639,2515114,936
34643,10567061,847
34644,13394555,421
34645,9882051,139
34646,16713589,21
34647,17319879,1
34648,5131372,113
34649,12758975,65
34650,12398894,602
34652,12312519,103
34654,13043560,668
34662,14664626,37
34665,14994538,105
34666,11752477,81
34667,7994074,2446
34668,11420630,649
34669,13880155,326
34670,7089630,1269
34671,13312784,1
34672,16767467,1
34673,11825939,51
34674,11237257,156
34675,17927726,21
34676,9111239,666
34677,188246,90768
34682,8076831,508
34683,7342079,1366
34684,13665751,152
34685,8269023,371
34686,10473684,11
34687,4895155,102
34688,14314060,198
34689,15367274,21
34690,12634734,31
34691,840947,23598
34695,11713777,2475
34696,10301322,460
34701,7150181,772
34702,11398996,568
34703,12379546,23
34704,15268595,37
34706,15430961,71
34712,12164902,1141
34713,8129394,820
34715,13367726,233
34716,6480404,1002
34717,11435940,101
34718,4456797,43
34719,4863620,19
34720,16934544,1
34721,10928505,341
34722,927727,464
34724,13601486,84
34725,6653922,21
34726,5214808,549
34727,7500490,660
34728,14007866,100
34729,7727513,1
34730,4565926,36
34733,13371594,1
34734,14723604,36
34735,13924902,472
34736,14716342,1
34737,2913723,4709
34738,6773323,95
34739,3724716,10558
34742,5602871,2286
34743,10475762,2393
34744,15449115,11
34746,594809,145
34747,2232394,174
34749,15446557,25
34750,10746138,1
34752,447970,32529
34753,445425,50493
34758,9187422,91
34759,11417341,13
34761,10554673,619
34767,13924402,139
34768,12778161,21
34769,7819342,161
34770,7514037,27
34771,8253662,11051
34772,2501858,626
34775,8510226,404
34776,10026002,128
34777,15447269,21
34781,15434305,79
34786,1897403,171
34788,15449416,11
34789,1206268,301
34790,9799599,318
34791,3890611,1198
34792,11815939,11
34793,1643396,383
34794,13418170,51
34795,2908277,828
34797,10779958,49
34798,10805127,121
34799,16556138,31
34800,15759954,305
34801,6768535,140
34802,14172524,183
34804,14860676,33
34805,15445522,1
34806,9366446,96
34807,8001232,168
34808,1595699,16358
34813,12785436,110
34814,7541772,396
34815,12563335,124
34816,4072927,171
34817,15542298,62
34818,7547681,253
34819,11921311,141
34820,17030128,368
34822,14606052,4434
34823,4745124,1176
34824,9375714,1
34825,11215016,41
34826,16223492,1
34827,12696223,593
34828,14784912,2264
34829,7639777,216
34832,9191617,1323
34833,9109873,86
34835,15180061,167
34836,7647320,76
34839,4643584,15786
34842,9110660,303
34846,18235343,11
34847,4044696,16571
34849,15424231,11
34850,12126462,130
34854,12923148,155
34855,7153771,1006
34859,11239001,55
34860,2291425,1107
34862,10610332,51
34863,7437524,596
34865,2282011,20928
34867,5538420,15990
34868,9837301,11936
34872,13131320,1546
34874,15439840,164
34876,15028461,65
34877,15343679,305
34878,14889037,84
34879,13695889,637
34880,13824511,106
34881,9211841,143
34885,14749002,2102
34886,15345361,173
34889,14309364,562
34890,3316882,11409
34891,9095807,957
34893,9549012,1245
34894,13862061,52
34896,3323954,230
34897,16014545,11
34898,14602915,59
34899,16827951,151
34900,16857866,1
34901,7898664,101
34902,17311250,1
34903,11973848,37
34904,16137644,71
34905,17626226,31
34907,13869584,129
34908,2864517,31
34910,2959166,693
34911,7891832,11
34912,6463877,3630
34914,14917606,1
34917,11919468,29
34918,11704936,141
34919,15031379,95
34920,14007554,19
34921,11871144,1
34922,15795106,1
34924,1278518,4003
34926,682525,193
34927,16942626,7
34928,15426929,43
34930,11869100,1958
34933,7522778,383
34934,8964498,690
34935,15337314,651
34936,1898943,440
34937,8042392,51
34941,5200399,41
34943,7893438,339
34947,13858991,2487
34948,152016,8851
34949,3364146,492
34950,2123347,906
34952,14999427,356
34953,10077783,191
34954,14277568,344
34956,13637002,441
34958,11875359,291
34965,4967564,691
34967,7794355,135
34968,16278898,81
34970,8062039,570
34971,3708826,323
34973,5094446,93
34974,3266549,177
34976,9454556,1009
34977,9099914,45
34980,13530621,501
34981,11922185,72
34982,15386705,16
34987,10292638,1266
34990,12906166,231
34993,12040233,38
34994,2486357,7076
34995,5513788,2540
34996,961243,3017
34997,3594230,11
34999,4065069,1135
35002,15013600,619
35003,7574282,16
35008,13249183,101
35012,15177521,11
35013,4927685,21
35014,15462664,51
35015,9942608,1355
35016,14009029,1
35021,15447713,11
35022,4093955,4550
35024,9755886,397
35026,15405192,89
35029,11006905,1
35031,15431488,177
35033,7434857,2510
35034,1832872,976
35038,12227025,52
35044,383045,8326
35045,2742717,10739
35047,3283454,493
35049,12312215,213
35050,2503592,1768
35052,14973004,7
35053,12670481,431
35054,10602533,604
35055,13198375,835
35056,9307942,1326
35058,7634992,943
35060,3510205,5406
35063,13518636,1
35066,15571757,81
35067,13547750,7
35069,12679588,156
35070,8912934,109
35071,9302128,402
35072,3852772,110
35073,3617373,112
35074,16408870,11
35075,9585130,2247
35076,7369998,106
35077,13705427,11
35078,3556590,613
35079,1782565,78
35080,13415780,146
35081,2433676,146
35082,4804181,41
35083,4541480,804
35084,5716222,226
35086,11822544,545
35087,815411,1572
35089,11471733,95
35090,5799945,1260
35092,11135297,1152
35094,3470414,5185
35095,9155569,55
35096,9361212,50
35097,13682559,881
35098,14044083,39
35101,2757539,1274
35102,12160288,367
35103,14136628,73
35104,8305569,1
35105,14220774,1
35106,12867269,111
35107,3633250,4570
35108,9211949,1743
35109,11047174,374
35110,13672153,356
35111,4605585,912
35114,10201580,17540
35115,3645016,443
35117,2154011,1490
35118,10385447,217
35119,11732976,140
35120,3946958,7338
35121,15071236,179
35122,9483349,37
35123,15690398,1661
35125,4082523,276
35126,5734961,648
35128,12641245,11
35129,13181562,318
35130,3722117,456
35131,4984268,602
35132,4915698,73
35135,12569784,337
35138,9435381,37
35140,14766689,242
35142,15358156,86
35145,8886323,78
35146,7349194,11
35147,16507672,11
35148,3358597,110
35149,10770729,87
35152,5589405,3196
35154,14681493,27
35155,8734248,174
35156,1690217,10092
35159,15384933,1
35161,4370629,3981
35162,13738464,1625
35163,2035262,112499
35164,1247513,172
35165,3507061,2842
35166,13979518,1055
35167,1096030,1634
35169,2410199,1133
35170,11178549,22764
35172,126995,17673
35173,9041672,1021
35175,6564620,2154
35180,15434759,61
35181,1851945,11
35182,11508192,15345
35183,6808064,1
35184,4780330,1694
35188,9238288,1411
35194,5082301,744
35195,15532392,1
35196,2873907,3369
35197,1554168,311
35198,3140800,433
35199,12827264,15
35200,15416724,1
35201,3856524,26
35203,11685348,87
35204,4831447,41
35205,9597636,99
35206,15973822,21
35207,13367638,6964
35208,11405423,1904
35209,75838,5916
35210,13834499,3
35211,7584960,783
35212,491023,794
35213,1016388,2674
35214,2703744,333
35215,8085527,393
35217,4520977,607
35218,15221040,9
35219,2732371,27
35220,7454336,557
35221,1063716,33684
35224,8932231,46
35226,4125478,451
35227,7601720,26
35228,15347579,1
35229,11106801,6493
35230,13629335,4471
35231,4111130,1581
35232,7432,337514
35233,15759113,31
35235,11451626,1424
35236,1055395,13093
35237,1701070,405
35244,9438572,141
35245,2068020,17
35246,13043335,21
35247,16125769,11
35248,6209382,1907
35249,3133328,1777
35251,1891372,198
35252,10648865,5711
35254,10507824,21
35256,105101,2307
35257,155684,4338
35258,9072810,61
35260,13063755,412
35261,9795817,4273
35265,14404231,2406
35266,8345,4530
35269,15466358,76
35270,13632534,2421
35271,11984655,214
35272,6757672,186
35273,12847122,1
35274,16307413,57
35275,1099628,1668
35276,6041357,550
35277,1601580,13070
35278,5788095,99
35279,1275169,111836
35285,12226456,461
35286,5882375,2203
35287,4056509,8633
35288,10936968,1180
35289,6855443,132
35290,1361506,10381
35294,8307920,159
35295,4435972,635
35296,181569,16478
35298,8373332,1
35299,5627647,125
35301,7432062,739
35302,12367757,71
35303,1379817,841
35305,8873120,3084
35306,2174678,1145
35308,12867075,13
35309,2058270,4831
35311,10661539,147
35316,15408816,1
35317,12378299,51
35323,5212052,170
35324,15213553,1666
35325,5160230,1000
35326,8565148,109
35328,5980792,596
35329,6537892,1471
35331,13220835,115
35332,14991855,111
35333,3882943,21
35334,12708520,11
35335,133327,25020
35336,14701006,21
35337,11963654,11
35338,15450082,31
35340,5479089,1144
35343,12478074,41
35344,8972522,81
35345,11622101,395
35346,4521140,478
35347,1684943,195
35348,11851283,74
35351,6007077,130
35352,5794116,3789
35353,4880400,426
35355,2424547,320
35356,9914731,570
35358,6266939,496
35360,12508828,109
35364,1607951,3790
35366,15617540,1
35367,14035138,1
35368,13659882,153
35370,11511722,4341
35371,7031530,126
35372,14517866,21
35373,9785530,1
35375,206404,6761
35381,14219935,55
35382,13118291,400
35384,15108835,16
35385,3775040,11
35386,12697328,1
35387,3592550,487
35388,3912266,624
35389,1652672,615
35390,12313312,11
35391,8579656,71
35393,576857,5685
35395,9856176,2015
35397,4972364,526
35404,4583620,2053
35405,11482728,1697
35407,15344963,63
35408,13897974,72
35409,7183235,1068
35410,8163352,411
35411,3587161,1103
35412,11837463,31
35413,6696515,95
35414,10683148,41
35415,1315009,7727
35416,3793592,1548
35417,4691713,71
35418,715329,396
35419,4840661,2025
35421,1194205,3184
35422,13230033,121
35423,17144886,31
35425,3396971,723
35426,4029489,5346
35427,17651928,178
35428,11923999,37046
35429,9361998,2247
35430,10240438,206
35432,7910454,9701
35433,17310957,41
35434,16361392,98
35435,2158788,938
35437,7000960,2273
35438,198633,103765
35439,10894141,118
35440,8317237,326
35444,15324624,21
35446,15413699,428
35448,6869319,71
35449,7956959,418
35450,11403193,131
35452,4153267,381
35453,8092166,41
35454,17009678,21
35455,10499624,886
35456,16744545,51
35457,3714730,192
35458,552855,459
35459,12647804,375
35461,3950738,716
35462,14774173,1
35463,2345988,116
35464,15101186,31
35465,14952004,56
35466,13328599,31
35468,8586335,101
35469,3750995,19
35470,8614856,96
35473,11350573,123
35474,2181400,308
35475,15159541,148
35478,3856754,678
35479,4508758,4313
35480,16799423,11
35485,14500150,144
35486,15107749,157
35487,1404485,194
35488,860205,787
35489,316408,10178
35490,12233128,59
35491,10182199,9
35492,4722428,26
35493,3979506,331
35494,1888799,845
35495,2376872,575
35496,10020255,1
35498,6792436,35
35503,9177920,1786
35506,2856392,21
35508,2075493,333
35512,14203669,132
35514,16137026,221
35515,13742665,481
35516,14682353,101
35517,1323473,1084
35518,8140182,61
35519,16716588,21
35520,3784625,11
35521,5299548,51
35522,7021642,433
35524,3362720,1766
35525,11935809,898
35526,3601654,4852
35528,15405505,5824
35529,48834,1999
35530,1693210,609
35531,15969427,91
35532,1862590,6388
35533,15242037,21
35535,11612543,429
35536,17845368,71
35537,13313941,1984
35538,4528072,111
35539,1567669,847
35541,17258806,31
35542,4831427,2438
35546,140743,4575
35547,3582831,4370
35548,14868118,332
35549,2683501,1883
35553,12733135,1473
35556,10037173,344
35557,3105554,7
35558,450910,43
35559,15409013,11
35560,8641849,134
35561,15424380,91
35562,8556015,396
35563,8169963,33
35564,2873889,7195
35565,4723178,1467
35566,7582551,78
35567,856925,2522
35568,15953266,21
35569,9158543,2245
35570,11471113,6716
35571,15034604,13
35572,10256060,38
35575,8951714,168
35576,15059975,21
35577,12992050,69
35578,5314622,1737
35579,15663491,19
35580,18028703,1
35581,11965070,1
35582,10339524,1115
35589,8372853,55156
35591,1095108,13217
35599,2527427,450
35600,1889607,5331
35601,6022740,940
35602,7680511,673
35603,7329334,569
35605,14872526,87
35607,12347889,351
35608,10510070,19
35611,15299683,192
35613,16470573,1
35614,2699497,33
35615,14522363,11
35616,18312875,1
35617,13929206,644
35621,15384563,324
35622,9985283,715
35623,13533193,1
35624,12866009,1
35625,13132133,335
35626,10053046,1788
35627,389643,669
35628,3319132,5762
35629,13937460,11
35630,4037,4911
35631,7986808,970
35632,6676310,9953
35633,1650674,8679
35636,15320068,11
35637,9424265,77
35639,14267060,845
35645,7051658,317
35646,9407802,454
35648,6793637,14850
35649,10951015,101
35650,8213957,39
35652,15023395,952
35653,10521760,747
35654,6362415,1020
35656,17851523,1
35657,5454048,53
35659,6846888,5214
35660,6667442,3878
35661,10507546,2222
35662,2245264,7809
35663,7972675,353
35665,13968306,31
35666,7837370,1249
35668,1189885,71538
35670,14217490,198
35671,1206388,2420
35673,6820726,107
35674,1612778,1040
35675,7798493,129
35676,17599576,376
35677,3959875,52092
35678,1509695,14464
35679,7080806,51
35680,11503413,41
35681,9059215,354
35682,13529675,11
35684,12463120,464
35685,5387834,479
35686,4417769,447
35687,1114938,716
35688,13406356,390
35689,11176268,1100
35690,14725239,236
35692,15374319,26
35693,15374067,426
35694,2497009,472
35695,4261279,125
35698,8419291,394
35699,13810872,1756
35701,252518,3404
35702,7318370,55
35703,9733999,248
35704,10183294,475
35705,5853335,171
35707,8997954,11
35708,16856937,23
35709,12669567,528
35710,5747242,1026
35711,15218950,13
35712,9122757,803
35713,10545818,25
35714,15387656,11
35717,12341386,17
35719,14821670,48
35723,7457654,900
35724,6667219,1050
35727,15339104,119
35730,15361763,23
35731,13378247,3758
35732,11130552,416
35734,16586945,41
35735,6535276,153
35736,17385019,1
35738,9095158,51
35739,10739602,203
35740,9790496,11
35741,13328322,1479
35744,2650437,22738
35746,21755,40239
35748,3013279,5944
35749,13234266,168
35752,9640177,8347
35754,10047653,38
35755,14621716,78
35756,8718612,197
35759,10499813,222
35761,6164776,456
35762,12523448,668
35765,6548013,147
35766,8614532,279
35768,15042871,51
35769,12521964,35
35773,14376362,21
35774,13855094,139
35776,685746,6000
35785,12610118,371
35790,1321564,22013
35792,3575763,1106
35795,3186018,2096
35797,8325853,807
35799,4665652,576
35800,12952113,3698
35803,13463952,296
35804,15300880,29
35807,3387223,3298
35808,15329251,11
35809,16264498,21
35810,4636553,13
35811,10669875,3155
35812,11889111,141
35813,7832075,11
35817,15012172,208
35818,13800035,331
35819,15379170,1
35820,15613135,331
35821,15978591,1
35822,14063106,545
35823,12742170,77
35824,14163916,111
35825,16397395,37
35827,10292408,1079
35828,7738230,35
35829,10321342,21
35830,15235962,105
35831,17709497,1
35832,14742000,21
35833,16532106,1
35834,18436909,11
35835,12205909,41
35836,15648779,13
35839,1379723,1154
35840,13217645,127
35841,529286,2283
35842,3589715,9154
35843,10380341,1
35844,15690768,61
35847,11897386,17
35848,12339434,36
35849,12787817,530
35851,10564312,723
35853,6774472,7744
35857,12125181,3619
35858,2359945,1251
35860,15379953,154
35861,3489433,427
35862,15202980,46
35863,11431211,49
35864,13841905,593
35866,416461,1897
35868,270986,26885
35869,15379367,11
35870,11547064,151
35871,13775775,411
35872,14107182,49
35874,7663707,381
35875,12345441,67
35877,15272163,1
35879,254069,235
35881,7823264,672
35884,15411302,11
35885,4456211,31
35887,8312897,1263
35888,2507182,1
35889,8186246,49
35890,9430789,166
35891,2413548,999
35892,11312537,151
35897,13240719,98
35898,13583877,31
35900,13616554,133
35901,12011902,362
35902,6151222,519
35903,3110740,1393
35909,6022029,55
35910,9299901,27
35912,14956277,4238
35916,9678984,7
35917,13945465,61
35918,13180768,59
35919,6709679,93
35920,320533,439
35921,15282385,307
35922,16960969,1
35923,440827,1575
35924,2797765,3019
35926,14838853,61
35927,15377003,1
35929,15955348,1
35930,5313070,72
35932,4899193,5983
35934,4611561,911
35935,955594,4153
35936,634863,61354
35938,1953515,20392
35940,221794,8289
35942,1435475,4619
35947,7131122,1381
35950,14538776,180
35952,1028949,16151
35953,10029265,715
35954,1188322,26998
35955,10492295,483
35956,1565420,161
35957,9784875,924
35959,2095704,33
35960,18233051,1
35961,16863634,31
35962,5528593,41514
35963,9363973,5361
35966,6326374,133
35967,10309040,1317
35971,14296038,121
35972,828004,147
35973,7290601,31
35975,12854812,186
35976,15029225,681
35977,5572423,88
35978,10083454,25
35980,12689017,74
35981,15368139,11
35984,7064617,4014
35988,14855488,1
35994,12604746,301
35995,12297237,141
35996,3411517,73
35997,5437090,587
35998,15562388,74
35999,10140379,13
36001,15246308,84
36004,7520531,3147
36005,8274308,766
36006,9268485,2686
36007,10285929,159
36008,12981270,9
36011,13988997,55
36012,5157756,694
36013,15357878,143
36015,15148356,538
36023,12531078,176
36024,14833479,16
36025,1581675,9
36029,8697793,33617
36031,7460927,2652
36035,15131476,36
36036,15347494,276
36039,12247702,11
36043,13008439,4933
36044,9048857,64
36045,2398479,992
36049,14004764,654
36052,15291323,339
36054,5771269,36613
36061,14905264,57
36062,4033198,44
36063,6106539,1
36064,16184690,1
36065,17295250,1
36066,11727126,1
36068,14458781,303
36069,12276689,11
36070,13587576,1
36071,15281009,27
36072,12842786,11
36073,13947306,1
36074,15907169,36
36075,17457970,1
36076,17857388,1
36078,4721570,1063
36081,4730508,39
36083,8376337,655
36084,2516949,260
36085,15278542,303
36087,9356653,162
36089,13072973,21
36090,4153895,1255
36091,4590999,63
36092,15039087,1
36093,11262633,596
36094,2582581,1748
36095,15347599,34
36097,16416902,16
36099,13859151,45
36101,3127282,1515
36103,17870115,1
36104,11250680,11
36107,15227516,178
36108,12319746,1889
36109,9282911,66
36110,14761844,81
36112,5581893,5487
36113,9113639,380
36114,8495783,1401
36115,8794378,96
36118,14659949,1031
36121,12845716,16
36122,11386206,156
36123,1600193,11063
36124,4490163,41
36125,10672197,11
36126,16938897,21
36127,8811971,1023
36128,10813191,621
36129,6540319,127
36130,14255490,131
36131,10295395,356
36132,8740387,3274
36134,14156332,96
36135,17084160,1
36136,11063314,1
36137,16431845,1
36138,18740905,1
36140,9453702,107
36143,347298,346
36144,7098758,2095
36146,12796137,1914
36147,11622835,67
36151,15155030,1095
36153,14792222,79
36154,4357650,5175
36155,14860394,2184
36156,14818722,134
36159,5842628,1322
36160,2904678,543
36162,2583166,179
36164,2042827,4145
36165,15363416,11
36166,7863817,15
36167,15608940,1
36168,16566493,11
36169,17265078,1
36170,14265749,1092
36171,910701,5677
36175,10247147,1628
36176,11616089,129
36177,5806602,363
36178,3675925,2248
36179,15634313,59
36180,7923782,393
36181,17175784,11
36183,7354930,1
36184,6351165,912
36185,5049318,2243
