,from,to,strength,AuthorRep_from,AuthorRep_to
26039,9245853.0,4851590.0,3,38467,136087
26040,15091522.0,4851590.0,2,13,136087
26041,5448626.0,3233363.0,2,41193,5804
26042,5448626.0,2310154.0,1,41193,801
26043,3233363.0,2310154.0,1,5804,801
26044,17185843.0,4193913.0,8,11,350
26045,10519069.0,4193913.0,4,1169,350
26046,16510560.0,15761533.0,8,43,106
26047,17479815.0,506855.0,6,98,35969
26048,984823.0,506855.0,2,101706,35969
26049,17479815.0,10289360.0,3,98,81
26050,5772882.0,10289360.0,1,75494,81
26051,507738.0,10289360.0,1,20549,81
26052,2067492.0,10289360.0,1,9445,81
26053,984823.0,10289360.0,1,101706,81
26054,17479815.0,14988695.0,1,98,98
26055,1589188.0,10967998.0,8,4545,33
26056,1589188.0,3552141.0,2,4545,3292
26057,2650249.0,295802.0,8,46994,1396
26058,9059420.0,295802.0,4,17192,1396
26059,2650249.0,1277488.0,2,46994,2201
26060,284164.0,1277488.0,2,3919,2201
26061,16110610.0,2791638.0,6,61,143
26062,10917479.0,2791638.0,4,6957,143
26063,16500604.0,17158444.0,8,425,21
26064,519413.0,17158444.0,4,318055,21
26065,16500604.0,212878.0,3,425,17814
26066,2932096.0,212878.0,1,383,17814
26067,16553207.0,212878.0,5,139,17814
26068,16500604.0,16553207.0,2,425,139
26069,5867572.0,16553207.0,4,13928,139
26070,212878.0,16553207.0,1,17814,139
26071,16500604.0,519413.0,1,425,318055
26072,14812676.0,519413.0,1,132,318055
26073,12828566.0,17144063.0,8,1143,31
26074,16462878.0,17123464.0,2,1676,41
26075,16462878.0,16696517.0,2,1676,41
26076,6221024.0,16696517.0,2,5148,41
26077,9100289.0,16696517.0,3,562,41
26078,17002136.0,16696517.0,2,21,41
26079,16200091.0,5440883.0,8,69,1127
26080,2583175.0,15215450.0,3,973,797
26081,10688995.0,15215450.0,2,899,797
26082,8379035.0,4522780.0,8,219,7548
26083,193567.0,4522780.0,1,1969,7548
26084,8379035.0,16170809.0,2,219,21
26085,8379035.0,16625759.0,1,219,196
26086,4522780.0,16625759.0,1,7548,196
26087,8736569.0,16296179.0,2,1688,9
26088,1127428.0,16296179.0,1,21645,9
26089,7926183.0,16296179.0,1,2418,9
26090,8736569.0,14918877.0,1,1688,88
26091,2266130.0,17342056.0,8,19711,47
26092,6287308.0,14126595.0,8,35053,213
26093,4001177.0,14126595.0,1,2615,213
26094,13097129.0,15819185.0,8,51,1113
26095,9153448.0,15819185.0,1,21330,1113
26096,2458149.0,14965903.0,8,4709,396
26097,209103.0,14965903.0,3,491779,396
26098,2458149.0,209103.0,3,4709,491779
26099,14965903.0,209103.0,3,396,491779
26100,9199828.0,11916759.0,1,7587,78
26101,13016338.0,11916759.0,1,109,78
26102,9199828.0,13016338.0,1,7587,109
26103,9814069.0,13016338.0,1,26587,109
26104,1108305.0,504452.0,8,8697,4303
26105,1108305.0,331515.0,8,8697,26740
26106,1108305.0,12669945.0,6,8697,2223
26107,1108305.0,1091731.0,3,8697,1527
26108,1108305.0,588724.0,3,8697,83
26109,3001150.0,588724.0,4,2471,83
26110,2224047.0,588724.0,1,5740,83
26111,1108305.0,278836.0,2,8697,51352
26112,1108305.0,2224047.0,1,8697,5740
26113,3001150.0,2224047.0,2,2471,5740
26114,588724.0,2224047.0,2,83,5740
26115,1108305.0,15292893.0,1,8697,63
26116,6485651.0,15292893.0,2,9416,63
26117,3064153.0,8282176.0,5,738,174
26118,4840661.0,8282176.0,2,2025,174
26119,6679649.0,15091435.0,5,55,655
26120,6024683.0,15091435.0,2,417,655
26121,6679649.0,14492001.0,1,55,836
26122,5105949.0,13791606.0,1,10278,23
26123,10462884.0,18271842.0,8,5211,41
26124,3080908.0,15254698.0,1,6989,129
26125,1831987.0,15254698.0,1,36824,129
26126,17769486.0,17689281.0,8,1,17
26127,17769486.0,13830677.0,3,1,2064
26128,17769815.0,18530075.0,8,10161,321
26129,364696.0,18530075.0,4,120715,321
26130,17769815.0,11481694.0,2,10161,1084
26131,17769815.0,17766295.0,2,10161,559
26132,10426490.0,6495889.0,8,869,940
26133,10426490.0,11329890.0,3,869,16121
26134,256970.0,11329890.0,1,100405,16121
26135,7183482.0,11329890.0,2,109,16121
26136,10502146.0,11329890.0,1,543,16121
26137,6299857.0,17147085.0,1,12835,1
26138,9019560.0,17147085.0,1,1096,1
26139,17030995.0,2310289.0,8,3,43312
26140,17414367.0,2310289.0,1,31,43312
26141,17030995.0,5332914.0,1,3,1704
26142,2310289.0,5332914.0,2,43312,1704
26143,5608694.0,17683349.0,6,3256,13
26144,8690857.0,11874471.0,6,94656,123
26145,8690857.0,7177849.0,5,94656,210
26146,12358693.0,7177849.0,1,5107,210
26147,11795603.0,7177849.0,1,714,210
26148,8690857.0,13744773.0,5,94656,381
26149,8690857.0,15606734.0,5,94656,481
26150,8690857.0,13307304.0,4,94656,1306
26151,8690857.0,17417669.0,3,94656,93
26152,6463558.0,17417669.0,2,60271,93
26153,8690857.0,2127277.0,3,94656,10719
26154,16134191.0,2127277.0,1,454,10719
26155,8690857.0,11795603.0,3,94656,714
26156,63898.0,11795603.0,4,27905,714
26157,7177849.0,11795603.0,1,210,714
26158,8690857.0,12385430.0,3,94656,33
26159,8690857.0,6161431.0,2,94656,55
26160,8475054.0,6161431.0,2,15816,55
26161,62076.0,6161431.0,1,160481,55
26162,8690857.0,4275170.0,2,94656,61
26163,8690857.0,14986372.0,2,94656,3286
26164,12926917.0,14986372.0,3,65,3286
26165,7290240.0,14986372.0,1,945,3286
26166,8690857.0,14833974.0,2,94656,35
26167,4115047.0,14833974.0,2,1328,35
26168,8017385.0,14833974.0,2,246,35
26169,8690857.0,13851220.0,2,94656,211
26170,8690857.0,13261193.0,2,94656,362
26171,12926917.0,13261193.0,1,65,362
26172,14986372.0,13261193.0,1,3286,362
26173,8690857.0,12827943.0,2,94656,26
26174,8690857.0,9874407.0,2,94656,1460
26175,8690857.0,10004893.0,1,94656,4949
26176,8690857.0,13698200.0,1,94656,35
26177,8690857.0,14313623.0,1,94656,387
26178,6266939.0,14313623.0,2,496,387
26179,1927991.0,14313623.0,2,6288,387
26180,8690857.0,14350333.0,1,94656,565
26181,8690857.0,15382341.0,1,94656,99
26182,14073509.0,15382341.0,1,2129,99
26183,8690857.0,16250089.0,1,94656,52
26184,9246873.0,16250089.0,5,19,52
26185,12926917.0,16250089.0,1,65,52
26186,8690857.0,16475642.0,1,94656,36
26187,12926917.0,16475642.0,1,65,36
26188,8690857.0,16794623.0,1,94656,11
26189,8690857.0,16830299.0,1,94656,1237
26190,8690857.0,17251344.0,1,94656,173
26191,9765167.0,17251344.0,1,8952,173
26192,6440372.0,17251344.0,2,2362,173
26193,8690857.0,8901950.0,1,94656,86
26194,8690857.0,1922223.0,1,94656,9249
26195,13851220.0,1922223.0,1,211,9249
26196,8690857.0,3415766.0,1,94656,225
26197,8690857.0,4115047.0,1,94656,1328
26198,14833974.0,4115047.0,2,35,1328
26199,8017385.0,4115047.0,1,246,1328
26200,8690857.0,6080254.0,1,94656,3453
26201,12385430.0,6080254.0,2,33,3453
26202,8690857.0,8017385.0,1,94656,246
26203,14833974.0,8017385.0,2,35,246
26204,10756489.0,8017385.0,1,5702,246
26205,5613377.0,911083.0,4,847,2647
26206,7650718.0,911083.0,2,510,2647
26207,5613377.0,1051244.0,1,847,3552
26208,9565442.0,6913021.0,3,91,1877
26209,9565442.0,14735385.0,1,91,162
26210,506796.0,14735385.0,2,57378,162
26211,2967572.0,9934276.0,7,14073,1498
26212,2967572.0,13027222.0,1,14073,69
26213,3315333.0,16460466.0,2,4208,3
26214,14201528.0,16460466.0,2,2157,3
26215,9074272.0,16460466.0,2,1831,3
26216,3297291.0,16460466.0,1,20556,3
26217,3315333.0,795932.0,1,4208,868
26218,3315333.0,9074272.0,1,4208,1831
26219,3315333.0,14969095.0,1,4208,162
26220,2802040.0,14969095.0,3,101614,162
26221,3315333.0,16542368.0,1,4208,13
26222,2120261.0,16542368.0,1,29351,13
26223,7076153.0,7884305.0,7,20406,10551
26224,14133230.0,7884305.0,3,2514,10551
26225,15106423.0,7884305.0,1,165,10551
26226,15602349.0,7884305.0,2,5310,10551
26227,1695172.0,7884305.0,1,33799,10551
26228,12162258.0,7884305.0,1,1134,10551
26229,7076153.0,15602349.0,5,20406,5310
26230,7884305.0,15602349.0,3,10551,5310
26231,1695172.0,15602349.0,1,33799,5310
26232,7076153.0,1695172.0,2,20406,33799
26233,7884305.0,1695172.0,1,10551,33799
26234,15602349.0,1695172.0,2,5310,33799
26235,1609514.0,4045434.0,2,7997,169
26236,1609514.0,17895692.0,1,7997,72
26237,6273251.0,17895692.0,1,5404,72
26238,1609514.0,16386794.0,1,7997,49
26239,2089675.0,16386794.0,1,31859,49
26240,6340496.0,16386794.0,1,6327,49
26241,1609514.0,11467410.0,1,7997,103
26242,13873980.0,11467410.0,2,8145,103
26243,1609514.0,6273251.0,1,7997,5404
26244,15013850.0,6273251.0,1,33,5404
26245,14928554.0,6273251.0,3,47,5404
26246,17369206.0,6273251.0,1,1,5404
26247,13918143.0,6273251.0,1,23,5404
26248,34092.0,15789338.0,7,22616,5
26249,229247.0,15789338.0,4,17040,5
26250,1663001.0,15789338.0,3,103690,5
26251,34092.0,229247.0,2,22616,17040
26252,15789338.0,229247.0,3,5,17040
26253,1663001.0,229247.0,1,103690,17040
26254,34092.0,7526940.0,1,22616,724
26255,1612975.0,7526940.0,1,75234,724
26256,7404931.0,9941814.0,6,628,1799
26257,6363731.0,5883200.0,7,809,305
26258,13130697.0,15394050.0,7,26473,21
26259,11126492.0,15394050.0,4,105,21
26260,8485403.0,15394050.0,4,2366,21
26261,13130697.0,12264865.0,2,26473,465
26262,13130697.0,16012569.0,2,26473,85
26263,1094597.0,3705127.0,3,64670,25518
26264,421195.0,3705127.0,1,106464,25518
26265,5865397.0,3705127.0,1,701,25518
26266,1094597.0,5865397.0,3,64670,701
26267,421195.0,5865397.0,1,106464,701
26268,333325.0,5865397.0,1,788,701
26269,1094597.0,1441122.0,1,64670,119555
26270,25324.0,3849158.0,1,102924,1911
26271,7194773.0,3849158.0,1,3209,1911
26272,25324.0,8659747.0,1,102924,883
26273,1216776.0,8659747.0,1,11273,883
26274,4819884.0,8659747.0,1,1000,883
26275,25324.0,16695725.0,1,102924,3
26276,445976.0,16695725.0,1,17953,3
26277,8659747.0,16695725.0,1,883,3
26278,1216776.0,16695725.0,1,11273,3
26279,4819884.0,16695725.0,1,1000,3
26280,25324.0,16563922.0,1,102924,7
26281,12690718.0,16563922.0,1,1425,7
26282,25324.0,12082200.0,1,102924,101
26283,13775432.0,12082200.0,1,312,101
26284,14884682.0,9882486.0,7,45,1531
26285,16259317.0,9882486.0,1,159,1531
26286,14344959.0,9882486.0,2,450,1531
26287,14884682.0,14344959.0,5,45,450
26288,9882486.0,14344959.0,1,1531,450
26289,14884682.0,11779012.0,2,45,63
26290,1960455.0,11779012.0,1,36409,63
26291,14884682.0,14510226.0,1,45,74
26292,14945696.0,14510226.0,1,1926,74
26293,14884682.0,14945696.0,1,45,1926
26294,16709288.0,14945696.0,1,11,1926
26295,1253583.0,14945696.0,1,350,1926
26296,16730708.0,14945696.0,1,1,1926
26297,15181854.0,5293098.0,7,25,2218
26298,8867841.0,7025699.0,7,641,7435
26299,9765167.0,7025699.0,1,8952,7435
26300,7290240.0,7025699.0,1,945,7435
26301,6098439.0,7025699.0,1,106,7435
26302,13105088.0,15013850.0,7,428,33
26303,6273251.0,15013850.0,1,5404,33
26304,16366668.0,15990554.0,7,59,140
26305,16247756.0,15990554.0,1,424,140
26306,14957455.0,15990554.0,1,463,140
26307,16371833.0,12148402.0,7,97,4028
26308,9262044.0,12148402.0,1,933,4028
26309,16854669.0,1236250.0,2,390,4513
26310,903061.0,15077940.0,3,117607,317
26311,7634992.0,15077940.0,1,943,317
26312,903061.0,7634992.0,2,117607,943
26313,15077940.0,7634992.0,1,317,943
26314,903061.0,14118943.0,2,117607,333
26315,903061.0,9274323.0,2,117607,568
26316,903061.0,9124644.0,2,117607,31
26317,903061.0,17731737.0,1,117607,145
26318,10339524.0,17731737.0,1,1115,145
26319,903061.0,7179299.0,1,117607,1841
26320,903061.0,1154578.0,1,117607,784
26321,16871901.0,9512964.0,7,33,761
26322,3160089.0,9512964.0,5,3618,761
26323,16871901.0,3160089.0,1,33,3618
26324,1708598.0,2044454.0,7,1784,2502
26325,1708598.0,15153325.0,1,1784,41
26326,16869218.0,6182497.0,1,31,2160
26327,2692688.0,6182497.0,1,13687,2160
26328,15394199.0,6182497.0,3,979,2160
26329,16081945.0,6182497.0,2,50,2160
26330,16869218.0,11923558.0,1,31,2557
26331,6182497.0,11923558.0,1,2160,2557
26332,6224975.0,11923558.0,3,3618,2557
26333,2692688.0,11923558.0,1,13687,2557
26334,12100620.0,6478085.0,3,1794,2322
26335,634629.0,6478085.0,2,17844,2322
26336,12100620.0,634629.0,1,1794,17844
26337,1243762.0,634629.0,4,23018,17844
26338,6478085.0,634629.0,1,2322,17844
26339,12370761.0,11555297.0,1,3,844
26340,12370761.0,9177920.0,1,3,1786
26341,4662347.0,262683.0,7,14883,34860
26342,7804477.0,262683.0,6,4501,34860
26343,6053084.0,262683.0,4,4198,34860
26344,12347889.0,262683.0,1,351,34860
26345,6099539.0,14058016.0,7,61,126
26346,4621513.0,7092900.0,2,14102,2011
26347,4621513.0,16442655.0,2,14102,3
26348,3705840.0,16442655.0,1,50570,3
26349,4621513.0,15275530.0,2,14102,221
26350,4046632.0,15275530.0,2,11725,221
26351,18000057.0,15275530.0,2,133,221
26352,4621513.0,12320410.0,2,14102,53
26353,15564447.0,12320410.0,2,63,53
26354,4621513.0,7096390.0,1,14102,3
26355,4621513.0,11010803.0,1,14102,81
26356,5460719.0,11010803.0,1,19857,81
26357,4621513.0,2441637.0,1,14102,18889
26358,4621513.0,389289.0,1,14102,16306
26359,6629491.0,389289.0,1,37,16306
26360,4621513.0,13665717.0,1,14102,105
26361,2742717.0,13665717.0,1,10739,105
26362,4621513.0,14933947.0,1,14102,33
26363,2063361.0,14933947.0,1,43207,33
26364,13605093.0,14933947.0,1,4860,33
26365,389289.0,14933947.0,1,16306,33
26366,4621513.0,15564447.0,1,14102,63
26367,4621513.0,16920559.0,1,14102,25
26368,2947378.0,16920559.0,1,17905,25
26369,4621513.0,18728872.0,1,14102,3
26370,11454232.0,2301224.0,7,594,16919
26371,341994.0,2301224.0,2,481463,16919
26372,4833705.0,2301224.0,2,14289,16919
26373,4107245.0,2301224.0,4,345,16919
26374,9805796.0,2301224.0,3,321,16919
26375,8086424.0,2301224.0,2,2262,16919
26376,13944750.0,2301224.0,1,2181,16919
26377,1077309.0,2301224.0,1,57470,16919
26378,18298279.0,2301224.0,1,43,16919
26379,11454232.0,16275517.0,1,594,59
26380,1779477.0,16275517.0,1,14189,59
26381,11454232.0,16322406.0,1,594,56
26382,11452511.0,10673107.0,7,7719,1160
26383,17079652.0,10673107.0,3,1311,1160
26384,14643599.0,7976838.0,1,313,1106
26385,15552133.0,7976838.0,1,3,1106
26386,12916691.0,5521607.0,1,1380,12524
26387,6099327.0,5521607.0,1,16966,12524
26388,12916691.0,7826210.0,1,1380,1186
26389,5774952.0,7826210.0,1,3510,1186
26390,1932311.0,4003419.0,6,15431,28049
26391,5089204.0,4003419.0,5,64219,28049
26392,6336479.0,4003419.0,2,34160,28049
26393,12637193.0,4003419.0,2,1615,28049
26394,1048425.0,4003419.0,1,64719,28049
26395,3492658.0,4003419.0,1,21,28049
26396,1932311.0,9908643.0,2,15431,3
26397,1127428.0,9908643.0,2,21645,3
26398,2647342.0,9908643.0,2,7464,3
26399,5662005.0,9908643.0,2,2262,3
26400,1745913.0,9908643.0,1,2410,3
26401,1932311.0,7346422.0,2,15431,3
26402,12659872.0,7346422.0,2,2357,3
26403,1932311.0,2606653.0,2,15431,217
26404,1932311.0,1570000.0,2,15431,70515
26405,1144035.0,1570000.0,1,1193180,70515
26406,14868997.0,1570000.0,1,27546,70515
26407,3416551.0,1570000.0,3,5224,70515
26408,5089204.0,1570000.0,2,64219,70515
26409,4959221.0,1570000.0,1,5904,70515
26410,9732458.0,1570000.0,1,3,70515
26411,1932311.0,15764047.0,1,15431,13
26412,1144035.0,15764047.0,6,1193180,13
26413,1127428.0,15764047.0,1,21645,13
26414,1932311.0,12659872.0,1,15431,2357
26415,1144035.0,12659872.0,1,1193180,2357
26416,4003821.0,12659872.0,6,281,2357
26417,2452602.0,12659872.0,2,1817,2357
26418,7346422.0,12659872.0,1,3,2357
26419,1932311.0,5662005.0,1,15431,2262
26420,14868997.0,5662005.0,1,27546,2262
26421,1127428.0,5662005.0,1,21645,2262
26422,2647342.0,5662005.0,3,7464,2262
26423,1932311.0,12298841.0,1,15431,71
26424,318749.0,12298841.0,3,16242,71
26425,15332650.0,12298841.0,2,17407,71
26426,4830196.0,12298841.0,2,8135,71
26427,1932311.0,7123933.0,1,15431,157
26428,14799981.0,7123933.0,1,961,157
26429,1932311.0,1080354.0,1,15431,37722
26430,14720752.0,1080354.0,1,17,37722
26431,1932311.0,206413.0,1,15431,1181
26432,16690190.0,206413.0,1,27,1181
26433,17949945.0,839128.0,7,4613,8011
26434,17949945.0,10963675.0,2,4613,3
26435,17949945.0,2846138.0,1,4613,980
26436,17949945.0,4618856.0,1,4613,29
26437,17949945.0,5515060.0,1,4613,18699
26438,17949945.0,7082956.0,1,4613,516
26439,9954018.0,7082956.0,1,55,516
26440,17949945.0,18483943.0,1,4613,19
26441,642706.0,18483943.0,1,256885,19
26442,9576186.0,13131232.0,7,33915,31
26443,9576186.0,13246608.0,1,33915,41
26444,972828.0,11135174.0,7,4220,3288
26445,3066077.0,3088138.0,6,13834,23178
26446,11543253.0,3088138.0,6,983,23178
26447,5481471.0,3088138.0,1,6640,23178
26448,12247940.0,3088138.0,3,11,23178
26449,3066077.0,14770271.0,1,13834,513
26450,13008439.0,14770271.0,1,4933,513
26451,4727702.0,14770271.0,1,6913,513
26452,3066077.0,6602809.0,1,13834,137
26453,3066077.0,6660638.0,1,13834,8383
26454,11659881.0,6660638.0,1,3649,8383
26455,770830.0,6660638.0,1,29064,8383
26456,6789816.0,6660638.0,1,3536,8383
26457,1170207.0,6660638.0,2,5401,8383
26458,16488096.0,6660638.0,1,3,8383
26459,3066077.0,14541401.0,1,13834,197
26460,8443324.0,14541401.0,1,540,197
26461,6340496.0,14541401.0,1,6327,197
26462,3066077.0,15099701.0,1,13834,11
26463,8451814.0,15099701.0,1,2745,11
26464,5730279.0,15099701.0,1,5197,11
26465,3066077.0,15300875.0,1,13834,3
26466,13008439.0,15300875.0,2,4933,3
26467,14770271.0,15300875.0,2,513,3
26468,3066077.0,16488096.0,1,13834,3
26469,6660638.0,16488096.0,3,8383,3
26470,3066077.0,17523383.0,1,13834,1
26471,6382434.0,9537439.0,2,7949,1675
26472,496803.0,9537439.0,4,85303,1675
26473,8463406.0,7838218.0,2,339,228
26474,16964184.0,7838218.0,2,500,228
26475,15034127.0,5460261.0,7,11,1967
26476,15034127.0,4082344.0,2,11,4352
26477,1264804.0,4082344.0,1,51955,4352
26478,15034127.0,4396730.0,1,11,712
26479,2873538.0,4396730.0,1,15217,712
26480,15060114.0,4396730.0,1,166,712
26481,6396354.0,4396730.0,1,1034,712
26482,2046442.0,6051839.0,7,636,639
26483,1034483.0,6051839.0,2,871,639
26484,5772882.0,17479815.0,7,75494,98
26485,507738.0,17479815.0,1,20549,98
26486,642706.0,17479815.0,4,256885,98
26487,506855.0,17479815.0,4,35969,98
26488,2067492.0,17479815.0,1,9445,98
26489,984823.0,17479815.0,2,101706,98
26490,10289360.0,17479815.0,1,81,98
26491,5772882.0,14108070.0,2,75494,19
26492,5772882.0,13675250.0,2,75494,16
26493,5772882.0,8920328.0,2,75494,223
26494,5772882.0,5291611.0,2,75494,895
26495,9712270.0,5291611.0,1,1622,895
26496,5772882.0,2141064.0,2,75494,1522
26497,5772882.0,16814390.0,1,75494,386
26498,5772882.0,10869572.0,1,75494,1
26499,5772882.0,12139415.0,1,75494,197
26500,5772882.0,13163640.0,1,75494,595
26501,5772882.0,14388691.0,1,75494,121
26502,5772882.0,14626544.0,1,75494,208
26503,5772882.0,15079242.0,1,75494,3
26504,3659807.0,15079242.0,1,896,3
26505,5772882.0,15197127.0,1,75494,59
26506,5772882.0,16013942.0,1,75494,39
26507,7849549.0,16013942.0,1,8268,39
26508,5772882.0,16043578.0,1,75494,42
26509,5772882.0,16546101.0,1,75494,11
26510,15079012.0,16546101.0,1,504,11
26511,8076698.0,16546101.0,1,389,11
26512,5772882.0,16571215.0,1,75494,364
26513,106104.0,16571215.0,1,49108,364
26514,6524600.0,16571215.0,2,2790,364
26515,3001150.0,16571215.0,1,2471,364
26516,5772882.0,7176942.0,1,75494,75
26517,5772882.0,6524600.0,1,75494,2790
26518,106104.0,6524600.0,1,49108,2790
26519,3001150.0,6524600.0,2,2471,2790
26520,16571215.0,6524600.0,1,364,2790
26521,5772882.0,1169741.0,1,75494,3784
26522,642706.0,1169741.0,1,256885,3784
26523,5772882.0,133203.0,1,75494,24098
26524,5538420.0,133203.0,1,15990,24098
26525,14813636.0,133203.0,2,21,24098
26526,11002.0,133203.0,1,7838,24098
26527,13705907.0,133203.0,4,35,24098
26528,3890632.0,133203.0,1,51529,24098
26529,16575801.0,133203.0,3,17,24098
26530,974534.0,133203.0,1,1941,24098
26531,11815436.0,133203.0,1,45,24098
26532,1746118.0,133203.0,1,21079,24098
26533,5772882.0,6432418.0,1,75494,133
26534,14165730.0,6432418.0,2,36793,133
26535,6537892.0,6432418.0,2,1471,133
26536,5772882.0,2280645.0,1,75494,454
26537,5772882.0,3237946.0,1,75494,1496
26538,5772882.0,5770116.0,1,75494,572
26539,11885241.0,5770116.0,2,1052,572
26540,10946747.0,15591112.0,1,376,158
26541,1639625.0,14026994.0,6,77681,359
26542,1324033.0,14026994.0,7,40871,359
26543,5003756.0,14026994.0,5,29001,359
26544,1639625.0,5003756.0,2,77681,29001
26545,1324033.0,5003756.0,2,40871,29001
26546,14026994.0,5003756.0,5,359,29001
26547,1639625.0,6446053.0,1,77681,2508
26548,10010051.0,6446053.0,1,77,2508
26549,16266607.0,6446053.0,1,1,2508
26550,1639625.0,16027663.0,1,77681,357
26551,8947333.0,16027663.0,1,2141,357
26552,1212401.0,16027663.0,1,9024,357
26553,1639625.0,15103594.0,1,77681,161
26554,1639625.0,13629751.0,1,77681,2179
26555,1639625.0,12633019.0,1,77681,1
26556,4349415.0,12633019.0,1,9717,1
26557,1639625.0,8947333.0,1,77681,2141
26558,1212401.0,8947333.0,1,9024,2141
26559,205608.0,186148.0,1,90932,2708
26560,205608.0,11880196.0,1,90932,130
26561,188331.0,13358754.0,7,50921,31
26562,188331.0,614208.0,2,50921,12135
26563,16130735.0,614208.0,2,13,12135
26564,1284760.0,614208.0,1,10232,12135
26565,188331.0,13988997.0,2,50921,55
26566,188331.0,16130735.0,2,50921,13
26567,614208.0,16130735.0,4,12135,13
26568,1284760.0,16130735.0,1,10232,13
26569,188331.0,17131237.0,1,50921,31
26570,5043301.0,17131237.0,1,5611,31
26571,188331.0,16642889.0,1,50921,1
26572,188331.0,13976509.0,1,50921,24
26573,188331.0,13617497.0,1,50921,1637
26574,9153448.0,13617497.0,1,21330,1637
26575,404.0,13617497.0,1,24276,1637
26576,188331.0,5157756.0,1,50921,694
26577,188331.0,1284760.0,1,50921,10232
26578,614208.0,1284760.0,2,12135,10232
26579,16130735.0,1284760.0,1,13,10232
26580,4256577.0,16169294.0,1,497,1
26581,419705.0,16169294.0,1,12855,1
26582,5625547.0,11039549.0,5,20210,1402
26583,5625547.0,5445432.0,3,20210,501
26584,4205384.0,5445432.0,2,2983,501
26585,5625547.0,427925.0,1,20210,637
26586,5625547.0,2439989.0,1,20210,1206
26587,5625547.0,2584472.0,1,20210,882
26588,12488204.0,2584472.0,2,796,882
26589,5625547.0,3229534.0,1,20210,7101
26590,5625547.0,5363197.0,1,20210,2222
26591,16846346.0,5363197.0,2,2397,2222
26592,14201902.0,5363197.0,1,29,2222
26593,5625547.0,15049004.0,1,20210,89
26594,5625547.0,13076656.0,1,20210,31
26595,5625547.0,16425772.0,1,20210,1
26596,5625547.0,16589954.0,1,20210,13
26597,328193.0,16589954.0,1,187518,13
26598,11359076.0,16589954.0,1,7611,13
26599,5625547.0,16807713.0,1,20210,67
26600,6099327.0,16807713.0,1,16966,67
26601,4729721.0,4977669.0,7,7229,6377
26602,9365212.0,4977669.0,1,4573,6377
26603,3946958.0,4977669.0,1,7338,6377
26604,4729721.0,3946958.0,2,7229,7338
26605,4977669.0,3946958.0,3,6377,7338
26606,9365212.0,3946958.0,1,4573,7338
26607,4729721.0,9365212.0,2,7229,4573
26608,4977669.0,9365212.0,3,6377,4573
26609,4729721.0,15540603.0,2,7229,27
26610,4729721.0,10561117.0,1,7229,82
26611,4729721.0,14958588.0,1,7229,49
26612,1054926.0,14958588.0,1,1042,49
26613,4729721.0,7825363.0,1,7229,96
26614,4729721.0,1054926.0,1,7229,1042
26615,10852113.0,2726543.0,7,1285,1547
26616,10852113.0,17788374.0,2,1285,13
26617,15980284.0,17788374.0,1,1196,13
26618,8245406.0,17788374.0,2,55101,13
26619,1861328.0,17788374.0,2,4175,13
26620,5585371.0,5192004.0,7,23250,63
26621,11279377.0,1168095.0,3,313,342
26622,11279377.0,6874563.0,1,313,36
26623,10466556.0,6874563.0,3,1330,36
26624,6036546.0,17755777.0,2,927,690
26625,6036546.0,15087782.0,2,927,11
26626,6036546.0,7754048.0,2,927,629
26627,7368985.0,7754048.0,5,4466,629
26628,2494754.0,7754048.0,1,8481,629
26629,2518285.0,7754048.0,1,3266,629
26630,6036546.0,7368985.0,2,927,4466
26631,4846792.0,7368985.0,1,576,4466
26632,7754048.0,7368985.0,1,629,4466
26633,6036546.0,2494754.0,1,927,8481
26634,7368985.0,2494754.0,3,4466,8481
26635,11619647.0,2494754.0,1,14693,8481
26636,7754048.0,2494754.0,1,629,8481
26637,2518285.0,2494754.0,1,3266,8481
26638,6036546.0,2518285.0,1,927,3266
26639,7368985.0,2518285.0,3,4466,3266
26640,7754048.0,2518285.0,2,629,3266
26641,6036546.0,4690946.0,1,927,13817
26642,6036546.0,10082269.0,1,927,449
26643,16757043.0,4474531.0,7,81,1106
26644,7444103.0,1115360.0,5,25816,22859
26645,1292791.0,9666018.0,1,5781,11163
26646,1625187.0,9666018.0,2,22959,11163
26647,6260170.0,13977666.0,1,34669,23
26648,5160230.0,13977666.0,1,1000,23
26649,6260170.0,14662179.0,1,34669,1136
26650,8029019.0,14662179.0,1,361,1136
26651,3000206.0,14662179.0,2,39190,1136
26652,11392508.0,14662179.0,3,150,1136
26653,6260170.0,16344387.0,1,34669,43
26654,6260170.0,3943868.0,1,34669,4035
26655,14662179.0,3943868.0,1,1136,4035
26656,202694.0,4918765.0,7,37903,1845
26657,109525.0,4918765.0,2,9107,1845
26658,15066679.0,74195.0,2,1,45508
26659,15066679.0,8799471.0,2,1,686
26660,74195.0,8799471.0,2,45508,686
26661,15066679.0,1839439.0,1,1,26584
26662,2442804.0,1839439.0,1,49815,26584
26663,2282634.0,1839439.0,1,18828,26584
26664,446594.0,1839439.0,1,15261,26584
26665,14727854.0,1839439.0,1,3,26584
26666,13008439.0,11310640.0,7,4933,1353
26667,16255669.0,11310640.0,1,13,1353
26668,13401296.0,11310640.0,2,191,1353
26669,13008439.0,6660373.0,2,4933,11724
26670,16271643.0,6660373.0,2,93,11724
26671,13008439.0,14730913.0,2,4933,411
26672,13008439.0,13692097.0,1,4933,31
26673,3426606.0,13692097.0,2,8648,31
26674,147356.0,13692097.0,2,222982,31
